"GO_ID"	"Term"	"p.value"	"p.adj"	"z.score"	"set.size"	"set.mean"	"set.sd"
"GO:0006261"	"DNA-dependent DNA replication"	0.312666567189754	0.486445623224049	0.488305968701096	113	0.00122181013318686	0.00659174447243034
"GO:0045912"	"negative regulation of carbohydrate metabolic process"	0.312686197646178	0.486445623224049	-0.488250532733498	48	0.000381983531197047	0.00676865595570203
"GO:0036344"	"platelet morphogenesis"	0.312709981633845	0.486445623224049	0.488183369297241	18	0.00172225839657581	0.00849318060077291
"GO:0061213"	"positive regulation of mesonephros development"	0.312748536788571	0.486445623224049	-0.488074498343742	22	0.000138942549999641	0.00479858072506119
"GO:0060218"	"hematopoietic stem cell differentiation"	0.312790845423999	0.486445623224049	-0.487955035074665	15	-1.97022416966494e-05	0.00628332856719061
"GO:0051926"	"negative regulation of calcium ion transport"	0.31279154508216	0.486445623224049	-0.487953059568395	41	0.000340484205994951	0.0099845043382466
"GO:0046915"	"transition metal ion transmembrane transporter activity"	0.312946176447178	0.486445623224049	0.487516499866068	28	0.00155634404525664	0.00729336896802552
"GO:0032689"	"negative regulation of interferon-gamma production"	0.312956016236808	0.486445623224049	-0.487488723034869	29	0.000236856936675352	0.00856826462689776
"GO:0043568"	"positive regulation of insulin-like growth factor receptor signaling pathway"	0.313227888065274	0.486445623224049	-0.486721402240666	13	-8.48188042167345e-05	0.00802782329682983
"GO:0060236"	"regulation of mitotic spindle organization"	0.313277870390047	0.486445623224049	-0.486580365205938	17	3.7989736219247e-05	0.00602362749039895
"GO:0032769"	"negative regulation of monooxygenase activity"	0.313575571816429	0.486445623224049	0.485740530070347	12	0.0019042074688559	0.00804830970737069
"GO:0060359"	"response to ammonium ion"	0.313742932581126	0.486445623224049	-0.485268544875476	67	0.000462993094980458	0.00635838903542433
"GO:0045502"	"dynein binding"	0.313874395374126	0.486445623224049	0.484897873731117	18	0.00171666254071282	0.00625731221762793
"GO:0009395"	"phospholipid catabolic process"	0.313957088438637	0.486445623224049	0.484664747346505	30	0.00152997800504947	0.007436505756531
"GO:0048008"	"platelet-derived growth factor receptor signaling pathway"	0.313965962672003	0.486445623224049	0.484639730877202	46	0.0014067147928502	0.00726384069158683
"GO:0051932"	"synaptic transmission, GABAergic"	0.314197944575319	0.486445623224049	-0.483985881274595	36	0.000308201555319582	0.00837572833623365
"GO:0090330"	"regulation of platelet aggregation"	0.314246339919705	0.486445623224049	-0.483849503291384	11	-0.000163610875426389	0.00539042036927287
"GO:0097502"	"mannosylation"	0.314452458264304	0.486445623224049	0.483268762942144	28	0.00155054501729383	0.00721904511585423
"GO:0030819"	"positive regulation of cAMP biosynthetic process"	0.314493087285886	0.486449387282361	-0.483154309530321	76	0.000490974817539502	0.00625132185171997
"GO:0045910"	"negative regulation of DNA recombination"	0.314814107865269	0.486739746003531	-0.482250205415237	15	-9.05746615495568e-06	0.00715789699541774
"GO:0040014"	"regulation of multicellular organism growth"	0.314910668432285	0.486739746003531	-0.481978334855629	69	0.000472120937140128	0.00594219467323184
"GO:0051294"	"establishment of spindle orientation"	0.314991792712694	0.486739746003531	0.481749953380715	21	0.00165036944718272	0.00552417023524578
"GO:0032809"	"neuronal cell body membrane"	0.315043135550344	0.486739746003531	-0.481605425753971	12	-0.000114011190227746	0.00456957782649414
"GO:0044298"	"cell body membrane"	0.315043135550344	0.486739746003531	-0.481605425753971	12	-0.000114011190227746	0.00456957782649414
"GO:0007605"	"sensory perception of sound"	0.315056918840633	0.486739746003531	-0.481566628165426	137	0.000594504431669788	0.0065745789249666
"GO:0045187"	"regulation of circadian sleep/wake cycle, sleep"	0.315266214940388	0.486759104604465	-0.480977584710087	17	4.78093308112816e-05	0.00321914855868182
"GO:0005516"	"calmodulin binding"	0.315307266492254	0.486759104604465	-0.48086206870264	175	0.000629310755388206	0.00769444257359135
"GO:0000109"	"nucleotide-excision repair complex"	0.315422706385295	0.486759104604465	0.480537263830341	13	0.00185399209562691	0.00735181393112095
"GO:0006584"	"catecholamine metabolic process"	0.315470738756108	0.486759104604465	0.480402133560491	49	0.00138625771299143	0.00582302668358588
"GO:0009712"	"catechol-containing compound metabolic process"	0.315470738756108	0.486759104604465	0.480402133560491	49	0.00138625771299143	0.00582302668358588
"GO:0016571"	"histone methylation"	0.315518259507906	0.486759104604465	0.480268451268977	99	0.00123876227773912	0.00705803502839102
"GO:0001675"	"acrosome assembly"	0.315606111051148	0.486774656580715	0.480021335611537	14	0.00181793130456539	0.00778888792800662
"GO:0000160"	"phosphorelay signal transduction system"	0.315677845050991	0.486846613818211	-0.479819578372427	11	-0.000154828941772865	0.00283783936011179
"GO:0006112"	"energy reserve metabolic process"	0.316001289303897	0.487113239733761	0.478910109601535	171	0.00115425568268971	0.00818573151040721
"GO:0051345"	"positive regulation of hydrolase activity"	0.316292716427288	0.487204512707714	0.478091006538679	797	0.00101037615840517	0.0076487174722154
"GO:0072643"	"interferon-gamma secretion"	0.316295513825214	0.487204512707714	-0.47808314555434	13	-6.75039464578222e-05	0.0074051672426517
"GO:0043649"	"dicarboxylic acid catabolic process"	0.316415319188769	0.487204512707714	-0.477746507515922	15	-6.53910552452883e-07	0.00453052627658859
"GO:0055002"	"striated muscle cell development"	0.316419809484684	0.487204512707714	-0.477733891400642	128	0.000586625359322824	0.00749765667002983
"GO:0005201"	"extracellular matrix structural constituent"	0.31656113424365	0.487204512707714	0.477336858538881	73	0.00129384988521864	0.00623615776013868
"GO:0030818"	"negative regulation of cAMP biosynthetic process"	0.316586522157177	0.487204512707714	-0.477265542591613	33	0.000290693596339053	0.0064965152412017
"GO:0008233"	"peptidase activity"	0.31662919100624	0.487229952898385	-0.477145689080371	564	0.000747906611446924	0.00717796102947236
"GO:0030261"	"chromosome condensation"	0.316704053509527	0.487267899399773	-0.476935422633292	29	0.000251013354641398	0.00555160725681484
"GO:0002253"	"activation of immune response"	0.316746333741359	0.487294327990748	0.476816679387719	398	0.00106158912642471	0.00797764359708102
"GO:0051428"	"peptide hormone receptor binding"	0.316902402351644	0.487379926671694	-0.476378421784767	17	5.58699563208469e-05	0.00679238360417941
"GO:0060142"	"regulation of syncytium formation by plasma membrane fusion"	0.316969182758306	0.487405400483542	-0.476190923105213	25	0.0002027261004007	0.00906921034498019
"GO:0055015"	"ventricular cardiac muscle cell development"	0.317197008376084	0.487417630572574	0.475551385306394	13	0.0018439982067463	0.00854633102326962
"GO:0060401"	"cytosolic calcium ion transport"	0.317383009506195	0.487417630572574	-0.475029398783189	114	0.000570183954220338	0.00875497249590203
"GO:0003188"	"heart valve formation"	0.317393670658071	0.487417630572574	-0.474999483653508	12	-0.000100228907345693	0.00432586766086731
"GO:0032925"	"regulation of activin receptor signaling pathway"	0.317514322360524	0.487417630572574	-0.474660965300138	23	0.000175697553812772	0.00764085815966257
"GO:2000833"	"positive regulation of steroid hormone secretion"	0.317826823380987	0.487705723674109	-0.473784418696173	11	-0.000141677239711131	0.00303560873305365
"GO:0035091"	"phosphatidylinositol binding"	0.318285334264645	0.488005100604999	0.472498981525928	178	0.00114551419657555	0.00769896323168202
"GO:0010464"	"regulation of mesenchymal cell proliferation"	0.318378746153454	0.488026549299657	0.472237196680028	42	0.00141696730124584	0.00714098923026964
"GO:0032717"	"negative regulation of interleukin-8 production"	0.318417678804559	0.488047688981768	-0.472128098302811	12	-9.42382031335092e-05	0.00567851055009563
"GO:0030949"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"	0.318521462798698	0.488151907481598	0.471837298772761	16	0.00174321546303905	0.00729185588867112
"GO:0043268"	"positive regulation of potassium ion transport"	0.318535968064568	0.488151907481598	-0.471796658646465	27	0.000234847528134145	0.0078627850037194
"GO:0009950"	"dorsal/ventral axis specification"	0.318612006110944	0.488205164558303	0.471583631808744	18	0.00169398572462127	0.00815238997329017
"GO:0046434"	"organophosphate catabolic process"	0.318621019461629	0.488205164558303	-0.471558381584719	116	0.000575300398109081	0.00697293738496634
"GO:0004540"	"ribonuclease activity"	0.318982026501694	0.488205674584193	0.470547294437681	76	0.00128016190951943	0.00604430621242393
"GO:0060688"	"regulation of morphogenesis of a branching structure"	0.319066211738485	0.488205674584193	0.470311582599534	53	0.0013571332743692	0.00814245486378342
"GO:0002444"	"myeloid leukocyte mediated immunity"	0.319146512242136	0.488205674584193	-0.470086772046487	68	0.000479446977070099	0.00674961454965802
"GO:0071467"	"cellular response to pH"	0.319214098648973	0.488205674584193	-0.469897574490983	16	4.18579017055653e-05	0.00458878942998931
"GO:0090399"	"replicative senescence"	0.319244389056623	0.488205674584193	0.469812786699676	11	0.00191459135587873	0.00413953198040039
"GO:0042157"	"lipoprotein metabolic process"	0.319580974707421	0.488205674584193	0.468870855641174	125	0.00119288808161712	0.00706559133832275
"GO:2000351"	"regulation of endothelial cell apoptotic process"	0.319603099007704	0.488205674584193	0.468808955619698	35	0.00146312008966141	0.00681866693059137
"GO:0017147"	"Wnt-protein binding"	0.319710768979897	0.488213996636636	0.468507739023405	25	0.00156774132226762	0.00761400113313831
"GO:0005875"	"microtubule associated complex"	0.319994706241702	0.488213996636636	0.467713602287146	135	0.00118068215420068	0.00699066905314424
"GO:0001662"	"behavioral fear response"	0.32011744891795	0.488213996636636	0.467370397814789	30	0.00150716958791009	0.00604201871890585
"GO:0002209"	"behavioral defense response"	0.32011744891795	0.488213996636636	0.467370397814789	30	0.00150716958791009	0.00604201871890585
"GO:0009303"	"rRNA transcription"	0.320282725497494	0.488213996636636	0.466908349969146	24	0.00157936188231332	0.00657849645977136
"GO:0009713"	"catechol-containing compound biosynthetic process"	0.32033690235478	0.488213996636636	0.466756914631871	19	0.00166453924826168	0.00546061169326501
"GO:0042423"	"catecholamine biosynthetic process"	0.32033690235478	0.488213996636636	0.466756914631871	19	0.00166453924826168	0.00546061169326501
"GO:0045236"	"CXCR chemokine receptor binding"	0.320348016931833	0.488213996636636	-0.466725848451282	16	4.75880071028761e-05	0.00183458267332109
"GO:0042749"	"regulation of circadian sleep/wake cycle"	0.320423529627662	0.488213996636636	-0.466514796019175	18	9.62165352330891e-05	0.00312977837838242
"GO:0008021"	"synaptic vesicle"	0.320428324406828	0.488213996636636	0.466501395665674	124	0.00119257971435669	0.00608493523924243
"GO:0002029"	"desensitization of G-protein coupled receptor protein signaling pathway"	0.320437591754965	0.488213996636636	0.466475495702742	16	0.00173352871950375	0.00401833946953932
"GO:0022401"	"negative adaptation of signaling pathway"	0.320437591754965	0.488213996636636	0.466475495702742	16	0.00173352871950375	0.00401833946953932
"GO:1903955"	"positive regulation of protein targeting to mitochondrion"	0.320521055918689	0.488302836092731	0.466242247952035	64	0.00131136259308707	0.00862832350973488
"GO:0006744"	"ubiquinone biosynthetic process"	0.320747119672284	0.48835795389175	0.465610620767385	12	0.00186220950699304	0.00672364098757096
"GO:0015929"	"hexosaminidase activity"	0.320842238960048	0.48835795389175	-0.465344910877164	14	-8.0152118896165e-06	0.0104952523683008
"GO:0006081"	"cellular aldehyde metabolic process"	0.321148888279314	0.48835795389175	0.464488528355514	54	0.00134706158971592	0.00768428481610227
"GO:0061436"	"establishment of skin barrier"	0.321404957869603	0.48835795389175	0.463773661269948	16	0.00172864752993308	0.00699233045516789
"GO:0021520"	"spinal cord motor neuron cell fate specification"	0.321591631807532	0.48835795389175	0.463252674723933	13	0.00181934619279417	0.00780691865609732
"GO:0000159"	"protein phosphatase type 2A complex"	0.321769155493669	0.48839414941601	0.462757342150151	20	0.00163846346446446	0.00773990515841603
"GO:0045197"	"establishment or maintenance of epithelial cell apical/basal polarity"	0.322003636328972	0.488443014818778	0.462103259776185	20	0.00163740666086292	0.00565364465308844
"GO:0032102"	"negative regulation of response to external stimulus"	0.322034874415491	0.488443014818778	0.46201613631665	220	0.00111455505345828	0.00794712136073415
"GO:0010831"	"positive regulation of myotube differentiation"	0.322151611598004	0.488443014818778	-0.46169058571591	24	0.00020990208241323	0.00685917220737593
"GO:0009309"	"amine biosynthetic process"	0.322445469603807	0.488626967677526	-0.460871306222042	20	0.00014615283062192	0.0100673759419703
"GO:0000132"	"establishment of mitotic spindle orientation"	0.322604394262067	0.488641134673555	0.460428351341743	18	0.00167498605155878	0.00560955632494178
"GO:0071425"	"hematopoietic stem cell proliferation"	0.322612839582765	0.488641134673555	-0.460404815068516	18	0.000106623054443782	0.00453166966985676
"GO:0070997"	"neuron death"	0.322768873258821	0.488696482147665	0.459970010517128	255	0.0010974997836452	0.00712021812369467
"GO:0030878"	"thyroid gland development"	0.3228746000153	0.488743117240877	-0.4596754410071	18	0.000107865324304066	0.00599811438837406
"GO:0035064"	"methylated histone binding"	0.323053628951758	0.488891100577137	-0.459176732308527	50	0.00042197586851147	0.00596754106468471
"GO:0034284"	"response to monosaccharide"	0.323091203323183	0.488891100577137	0.459072078446721	147	0.00116336979996146	0.00749337527554356
"GO:0007019"	"microtubule depolymerization"	0.323562467041168	0.488929245603258	-0.457759919576782	35	0.000331937913260188	0.00536299347692719
"GO:0007431"	"salivary gland development"	0.323581604594799	0.488929245603258	0.457706650767038	39	0.00142007444426619	0.00906805207394766
"GO:0045736"	"negative regulation of cyclin-dependent protein serine/threonine kinase activity"	0.323612746361035	0.488929245603258	0.457619971365654	29	0.00150464551391312	0.00656733806232066
"GO:0043525"	"positive regulation of neuron apoptotic process"	0.323636351758204	0.488929245603258	0.457554270841758	48	0.00136759722148753	0.00658727591357999
"GO:0030814"	"regulation of cAMP metabolic process"	0.323638921498462	0.488929245603258	-0.457547118644063	125	0.000595977064591876	0.00630701614968869
"GO:0009913"	"epidermal cell differentiation"	0.323646096073278	0.488929245603258	0.457527150221606	172	0.00114175182580403	0.00678007908338151
"GO:0010824"	"regulation of centrosome duplication"	0.323811095993309	0.488929245603258	0.457067969409569	30	0.00149358237064101	0.00673741365557
"GO:0043984"	"histone H4-K16 acetylation"	0.323828138742859	0.488929245603258	0.45702054637239	16	0.00171644721387842	0.00689561983081683
"GO:0005035"	"death receptor activity"	0.324067241832076	0.488929245603258	0.456355328058484	11	0.00188526512491695	0.00729968623642548
"GO:0072073"	"kidney epithelium development"	0.324204328109021	0.488929245603258	-0.455974025898895	142	0.000615273334706204	0.00758894704565534
"GO:2001241"	"positive regulation of extrinsic apoptotic signaling pathway in absence of ligand"	0.324424941869474	0.488929245603258	0.455360533200377	15	0.0017404524147494	0.00635187096964778
"GO:0071855"	"neuropeptide receptor binding"	0.324516604747198	0.488929245603258	-0.455105683336922	25	0.000233192612521697	0.00406865491652292
"GO:0008305"	"integrin complex"	0.324555383744491	0.488929245603258	0.454997875173004	30	0.00149085225507472	0.00730260172756553
"GO:0098636"	"protein complex involved in cell adhesion"	0.324555383744491	0.488929245603258	0.454997875173004	30	0.00149085225507472	0.00730260172756553
"GO:0008186"	"RNA-dependent ATPase activity"	0.324631304987594	0.488929245603258	0.454786824431071	38	0.00142358833080553	0.00561930328431103
"GO:0046459"	"short-chain fatty acid metabolic process"	0.325453648456059	0.48936284966698	0.452502116417096	14	0.00176477875907279	0.0074000368547014
"GO:0042743"	"hydrogen peroxide metabolic process"	0.325459343779409	0.48936284966698	0.452486301408331	45	0.0013778222820152	0.00650864148728734
"GO:0010659"	"cardiac muscle cell apoptotic process"	0.325510308021875	0.48936284966698	0.452344786834813	18	0.00166121812494632	0.00867351435673801
"GO:0035886"	"vascular smooth muscle cell differentiation"	0.325879328135122	0.489412008491646	-0.451320383038294	14	1.907274248513e-05	0.00560397491474411
"GO:0060026"	"convergent extension"	0.326107378776991	0.489412008491646	-0.450687548779837	15	4.98360355691783e-05	0.006987456275732
"GO:0035023"	"regulation of Rho protein signal transduction"	0.326155584070634	0.489412008491646	-0.450553803529673	492	0.000746025103305253	0.00714493887354747
"GO:0012507"	"ER to Golgi transport vesicle membrane"	0.326160020131718	0.489412008491646	0.450541496114198	40	0.00140522006456521	0.00463629867291404
"GO:0032106"	"positive regulation of response to extracellular stimulus"	0.326301150045238	0.489412008491646	-0.450149980648247	22	0.000197362409661409	0.00592356480506537
"GO:0032109"	"positive regulation of response to nutrient levels"	0.326301150045238	0.489412008491646	-0.450149980648247	22	0.000197362409661409	0.00592356480506537
"GO:0071391"	"cellular response to estrogen stimulus"	0.326332184105395	0.489412008491646	-0.450063896784781	29	0.000287059381649222	0.00727221793728057
"GO:0031290"	"retinal ganglion cell axon guidance"	0.3263611004943	0.489412008491646	-0.449983690027617	20	0.000163743997215521	0.00345711619594176
"GO:0004402"	"histone acetyltransferase activity"	0.326538726398894	0.489412008491646	0.449491064121654	55	0.00132828415757614	0.007527065195773
"GO:0090595"	"acetyl-CoA:L-lysine N6-acetyltransferase"	0.326538726398894	0.489412008491646	0.449491064121654	55	0.00132828415757614	0.007527065195773
"GO:0070382"	"exocytic vesicle"	0.326659109203416	0.489412008491646	-0.449157257669388	11	-8.80102115254445e-05	0.00252545852102059
"GO:0042508"	"tyrosine phosphorylation of Stat1 protein"	0.326662265822389	0.489412008491646	-0.449148505433494	15	5.27077726671789e-05	0.0082550559922078
"GO:0001570"	"vasculogenesis"	0.326862518862191	0.489412008491646	0.448593341823899	73	0.00126957873130162	0.00785283666447129
"GO:0043175"	"RNA polymerase core enzyme binding"	0.327227786495978	0.489412008491646	0.447581062355966	18	0.00165310454968252	0.00795515509318066
"GO:0071731"	"response to nitric oxide"	0.327323281676115	0.489412008491646	0.447316488744882	14	0.00175476287494442	0.00615089237741102
"GO:1902930"	"regulation of alcohol biosynthetic process"	0.327823995920545	0.489412008491646	0.445929749683959	40	0.00139995429802635	0.00649632653348405
"GO:0098586"	"cellular response to virus"	0.327845233344991	0.489412008491646	-0.445870951144001	21	0.000187770723506375	0.00632851257075325
"GO:0021604"	"cranial nerve structural organization"	0.327929515207316	0.489412008491646	-0.445637621166903	11	-8.03402884199438e-05	0.00313830604849538
"GO:0048846"	"axon extension involved in axon guidance"	0.328025890197322	0.489412008491646	0.445370841720424	18	0.00164934010202067	0.00619179900388521
"GO:1902284"	"neuron projection extension involved in neuron projection guidance"	0.328025890197322	0.489412008491646	0.445370841720424	18	0.00164934010202067	0.00619179900388521
"GO:0030003"	"cellular cation homeostasis"	0.328066601383773	0.489412008491646	-0.445258156987953	459	0.00074252835507847	0.00820880657937106
"GO:0051125"	"regulation of actin nucleation"	0.328071102282789	0.489412008491646	0.445245699270192	20	0.00161016983051117	0.00820165169165418
"GO:0014909"	"smooth muscle cell migration"	0.328143046091528	0.489412008491646	-0.445046580504827	41	0.000388872976161491	0.00708685796254917
"GO:0043486"	"histone exchange"	0.328170512931572	0.489412008491646	-0.44497056522968	49	0.000431854425720124	0.00565688088658776
"GO:0032352"	"positive regulation of hormone metabolic process"	0.328209942596249	0.489412008491646	0.444861446985475	12	0.00181891954497368	0.0063741899857699
"GO:1901213"	"regulation of transcription from RNA polymerase II promoter involved in heart development"	0.3282620392308	0.489412008491646	0.444717282101229	13	0.00178219313073296	0.00901368994334819
"GO:0036315"	"cellular response to sterol"	0.328535118559273	0.489412008491646	-0.443961751950709	15	6.23858577127344e-05	0.00515342525644104
"GO:0008156"	"negative regulation of DNA replication"	0.328643957844312	0.489412008491646	0.44366069631541	44	0.00137373279347982	0.00678815382367258
"GO:0042516"	"regulation of tyrosine phosphorylation of Stat3 protein"	0.328698587187734	0.489412008491646	-0.443509603610188	36	0.000356923615877068	0.00775402317137317
"GO:0044705"	"multi-organism reproductive behavior"	0.328828052929485	0.489412008491646	0.443151570364962	29	0.00148523729808752	0.00768376930264392
"GO:2000251"	"positive regulation of actin cytoskeleton reorganization"	0.32893952875045	0.489412008491646	-0.442843333163072	12	-3.31400416370472e-05	0.00319157260105302
"GO:0046982"	"protein heterodimerization activity"	0.329008315965444	0.489412008491646	-0.442653153458826	429	0.000738194078133964	0.00657640147983279
"GO:0035326"	"enhancer binding"	0.329057940907598	0.489412008491646	0.442515962659505	88	0.00123096626081259	0.00669187686450426
"GO:0033218"	"amide binding"	0.329091289021927	0.489412008491646	0.44242377469781	217	0.00110656079695634	0.00719748648130745
"GO:0032479"	"regulation of type I interferon production"	0.32915805407542	0.489412008491646	0.442239219811977	108	0.00119748688272434	0.00894911383478281
"GO:0003995"	"acyl-CoA dehydrogenase activity"	0.329176414656138	0.489412008491646	-0.442188469331283	15	6.56946673674773e-05	0.00552958162844047
"GO:0032620"	"interleukin-17 production"	0.329274722378253	0.489412008491646	-0.441916756328447	23	0.000225027409061201	0.00669629026301675
"GO:0030800"	"negative regulation of cyclic nucleotide metabolic process"	0.329458757965053	0.489412008491646	-0.441408187502704	38	0.000373654380805651	0.00606061801887914
"GO:1901642"	"nucleoside transmembrane transport"	0.329459213063346	0.489412008491646	-0.441406930013552	11	-7.11208489106611e-05	0.00717775450840731
"GO:0007292"	"female gamete generation"	0.329513368587599	0.489412008491646	0.441257297027385	96	0.00121548210073004	0.0081482984528805
"GO:0043576"	"regulation of respiratory gaseous exchange"	0.32954899257323	0.489412008491646	-0.441158872504902	20	0.000178002291448898	0.00586802607513743
"GO:0002042"	"cell migration involved in sprouting angiogenesis"	0.329875443993318	0.489412008491646	-0.440257127771892	30	0.000310157397726378	0.00850487240721999
"GO:0048505"	"regulation of timing of cell differentiation"	0.329892445468096	0.489412008491646	-0.440210175036812	12	-2.76463619139451e-05	0.00142828987675001
"GO:0071526"	"semaphorin-plexin signaling pathway"	0.329917113384118	0.489412008491646	0.440142051723663	21	0.00158476542342515	0.00592628699765391
"GO:0007628"	"adult walking behavior"	0.330139210736702	0.489412008491646	-0.439528796036566	35	0.000354194998034472	0.00483403288208934
"GO:0008209"	"androgen metabolic process"	0.330475255093868	0.489412008491646	-0.438601223711254	31	0.000321763894035527	0.00774587564701747
"GO:0060561"	"apoptotic process involved in morphogenesis"	0.330590128622449	0.489412008491646	0.438284228609975	26	0.00151175482196483	0.00772131270273323
"GO:0042033"	"chemokine biosynthetic process"	0.330684354710943	0.489412008491646	0.438024243283219	13	0.00176877734334473	0.00475577454597269
"GO:0010827"	"regulation of glucose transport"	0.330726061958705	0.489412008491646	-0.43790917555755	87	0.000552205211008485	0.00637764060791174
"GO:0042554"	"superoxide anion generation"	0.330970577445801	0.489412008491646	0.437234688966711	24	0.00153560037850682	0.0076349464033149
"GO:0048745"	"smooth muscle tissue development"	0.330975247191763	0.489412008491646	0.437221809588083	21	0.00158016101832875	0.00618972817142906
"GO:0060317"	"cardiac epithelial to mesenchymal transition"	0.331025109148082	0.489412008491646	0.437084292492287	22	0.00156407990202752	0.00648453663696521
"GO:0006891"	"intra-Golgi vesicle-mediated transport"	0.331068766677059	0.489412008491646	0.436963893722484	43	0.00137195598823421	0.0047488211450461
"GO:0042246"	"tissue regeneration"	0.331100469458085	0.489412008491646	-0.436876467736393	45	0.000420548524370685	0.00647333292809566
"GO:0048565"	"digestive tract development"	0.331135315336055	0.489412008491646	-0.436780377960499	129	0.000613787245910619	0.00663404470811413
"GO:0042487"	"regulation of odontogenesis of dentin-containing tooth"	0.331163214454281	0.489412008491646	0.436703447233617	12	0.00180189913234791	0.00566923777590969
"GO:0051489"	"regulation of filopodium assembly"	0.331195782072453	0.489412008491646	-0.436613646570121	31	0.00032434248321178	0.00814040144778545
"GO:0061512"	"protein localization to cilium"	0.331244936811729	0.489412008491646	-0.436478115901184	14	4.77401357583294e-05	0.00595179164242893
"GO:0006665"	"sphingolipid metabolic process"	0.331310265487088	0.489412008491646	-0.436298002460953	127	0.000611906810191755	0.00774984263696741
"GO:0050431"	"transforming growth factor beta binding"	0.331548988433312	0.489412008491646	0.435639955247463	16	0.00167782059888422	0.00600125541291459
"GO:0090030"	"regulation of steroid hormone biosynthetic process"	0.331702939702684	0.489412008491646	0.435215683844412	13	0.00176314775754331	0.00711410415714321
"GO:0018212"	"peptidyl-tyrosine modification"	0.331776983764425	0.489412008491646	-0.435011655111359	309	0.0007134684705181	0.00739149475582394
"GO:0052866"	"phosphatidylinositol phosphate phosphatase activity"	0.33180672262504	0.489412008491646	0.434929714649344	21	0.00157654702567766	0.00659750810353119
"GO:0010507"	"negative regulation of autophagy"	0.332053949735491	0.489412008491646	0.434248634621853	30	0.00146348740200823	0.00797992980385792
"GO:0004708"	"MAP kinase kinase activity"	0.332066431800032	0.489412008491646	-0.434214253425957	22	0.000221910195750855	0.00924045590772262
"GO:0002902"	"regulation of B cell apoptotic process"	0.332333515141494	0.489412008491646	0.433478709187143	17	0.00165051178985904	0.009658623033312
"GO:0070933"	"histone H4 deacetylation"	0.332421813145769	0.489412008491646	-0.433235589162425	17	0.000131483328327323	0.00923157770679331
"GO:0021952"	"central nervous system projection neuron axonogenesis"	0.332741260617498	0.489412008491646	-0.432356235148566	24	0.000253163185042557	0.0052865566212051
"GO:0034370"	"triglyceride-rich lipoprotein particle remodeling"	0.332888145782966	0.489412008491646	-0.431952011534055	11	-5.05168752743721e-05	0.00388898429747526
"GO:0034372"	"very-low-density lipoprotein particle remodeling"	0.332888145782966	0.489412008491646	-0.431952011534055	11	-5.05168752743721e-05	0.00388898429747526
"GO:0009952"	"anterior/posterior pattern specification"	0.333154288666756	0.489412008491646	0.431219773924536	210	0.00110461656819716	0.00624017603149018
"GO:0048592"	"eye morphogenesis"	0.333196429287275	0.489412008491646	-0.431103853852205	144	0.000632130797660257	0.00696075707742321
"GO:0061326"	"renal tubule development"	0.333283653255553	0.489412008491646	0.430863937278585	97	0.00120618653665978	0.00670075938879625
"GO:0030879"	"mammary gland development"	0.333304080530285	0.489412008491646	0.430807753993135	133	0.00115982303807684	0.00644198807458556
"GO:2001014"	"regulation of skeletal muscle cell differentiation"	0.333437010361282	0.489412008491646	0.43044217628273	13	0.00175357955328139	0.00577422156600385
"GO:0060766"	"negative regulation of androgen receptor signaling pathway"	0.333455509415408	0.489412008491646	-0.430391305567374	14	5.94966271357422e-05	0.0056268063056816
"GO:0021544"	"subpallium development"	0.33355582823873	0.489412008491646	0.4301154573246	21	0.00156895628835784	0.00768859891258126
"GO:0031000"	"response to caffeine"	0.333648598403805	0.489412008491646	0.4298603948701	15	0.00169287110820516	0.00561413057272413
"GO:0061430"	"bone trabecula morphogenesis"	0.333751268347461	0.489412008491646	0.429578146543496	13	0.00175184765845844	0.00618256744560615
"GO:0008237"	"metallopeptidase activity"	0.333770712651086	0.489412008491646	-0.429524696369137	178	0.000659222758544559	0.00650096802730549
"GO:0031128"	"developmental induction"	0.3340017624747	0.489412008491646	-0.428889660603053	36	0.000374521917639066	0.0080238797172111
"GO:0042599"	"lamellar body"	0.334184026646142	0.489412008491646	-0.42838883323355	12	-2.98294914098548e-06	0.00864574305900803
"GO:0050807"	"regulation of synapse organization"	0.334202723375766	0.489412008491646	0.428337464245294	60	0.00128988812468378	0.00734440824137561
"GO:0000421"	"autophagic vacuole membrane"	0.334266218181308	0.489412008491646	0.428163021641475	21	0.00156587784335486	0.00945448024119565
"GO:0045648"	"positive regulation of erythrocyte differentiation"	0.334428067121809	0.489412008491646	0.427718424485216	21	0.00156517683798713	0.00585327893846311
"GO:0042629"	"mast cell granule"	0.334464228440335	0.489412008491646	-0.427619101321147	21	0.000216548785886627	0.00838194232613337
"GO:0072698"	"protein localization to microtubule cytoskeleton"	0.334466139560692	0.489412008491646	-0.427613852223928	15	9.28897874632253e-05	0.00549009585733868
"GO:0030815"	"negative regulation of cAMP metabolic process"	0.3346739024816	0.489412008491646	-0.427043279279216	37	0.000383753147854453	0.00614389255791059
"GO:0031645"	"negative regulation of neurological system process"	0.334685493260347	0.489412008491646	-0.427011451974346	13	3.48661430122262e-05	0.00385960952592928
"GO:0016408"	"C-acyltransferase activity"	0.334928729752219	0.489412008491646	0.426343644712865	14	0.00171425445649532	0.00646157262881808
"GO:0032372"	"negative regulation of sterol transport"	0.335000589182536	0.489412008491646	-0.426146390602859	12	1.69556275223739e-06	0.00577407997257604
